Order ID,Order Date,Region,Category,Sub-Category,Quantity,Sales,Profit,Customer Segment,Latitude,Longitude
ORD-2025-11169,2024-12-27,North,Technology,Printers,6,7001.1,1640.67,Corporate,41.5175,-86.5398
ORD-2023-10384,2024-12-27,West,Furniture,Furnishings,3,624.69,193.91,Consumer,37.8321,-122.4819
ORD-2023-10396,2024-12-29,North,Technology,Printers,4,4580.96,472.52,Consumer,40.455,-88.1061
ORD-2024-10415,2024-12-29,North,Office Supplies,Fasteners,8,709.76,185.67,Consumer,41.5187,-87.9333
ORD-2023-10054,2024-12-30,North,Technology,Printers,5,4471.75,1337.33,Home Office,42.1186,-87.529
ORD-2024-10151,2024-12-30,East,Technology,Smartphones,6,2688.3,630.67,Consumer,41.0365,-73.2114
ORD-2023-11008,2024-12-31,West,Office Supplies,Paper,9,1203.3,230.99,Consumer,38.7139,-121.765
ORD-2023-10510,2025-01-01,West,Technology,Smartphones,2,2426.3,324.97,Consumer,39.1415,-123.8647
ORD-2025-10518,2025-01-01,South,Office Supplies,Storage,2,80.68,14.24,Home Office,32.8363,-85.8653
ORD-2024-10442,2025-01-02,South,Furniture,Tables,5,719.7,189.91,Consumer,34.1914,-83.1939
ORD-2023-10426,2025-01-04,East,Office Supplies,Fasteners,3,335.13,56.56,Corporate,39.9432,-72.7249
ORD-2023-10951,2025-01-04,West,Furniture,Bookcases,3,1323.93,136.83,Corporate,36.4557,-121.1161
ORD-2023-10498,2025-01-05,Central,Office Supplies,Paper,1,143.16,22.88,Consumer,32.3316,-97.9927
ORD-2024-10982,2025-01-05,West,Technology,Smartphones,6,3241.26,794.89,Corporate,37.7325,-123.1491
ORD-2025-11187,2025-01-07,South,Technology,Printers,9,12009.6,3878.56,Consumer,33.1036,-84.9661
ORD-2025-10590,2025-01-07,West,Technology,Laptops,8,1685.68,357.15,Consumer,38.684,-122.3019
ORD-2025-10677,2025-01-08,North,Technology,Monitors,6,2237.52,686.29,Consumer,41.312,-87.2988
ORD-2024-10403,2025-01-08,Central,Furniture,Tables,9,1154.79,279.74,Corporate,33.4252,-97.4791
ORD-2025-11115,2025-01-08,West,Office Supplies,Labels,3,60.78,14.78,Consumer,37.5155,-123.5537
ORD-2023-10513,2025-01-09,East,Technology,Printers,3,1155.78,190.89,Corporate,39.7562,-73.4626
ORD-2023-10324,2025-01-10,Central,Technology,Printers,1,757.17,238.1,Consumer,31.821,-96.7215
ORD-2023-10114,2025-01-12,Central,Furniture,Tables,5,2166.7,544.01,Consumer,33.4038,-97.9764
ORD-2024-11030,2025-01-13,West,Office Supplies,Labels,2,195.42,25.85,Home Office,37.9768,-123.1497
ORD-2025-10965,2025-01-15,North,Office Supplies,Storage,7,769.86,117.8,Corporate,43.2669,-87.6792
ORD-2024-10697,2025-01-17,East,Office Supplies,Labels,6,262.5,53.91,Consumer,41.6308,-73.8553
ORD-2023-10018,2025-01-17,Central,Technology,Monitors,6,7507.62,2445.16,Consumer,31.4069,-96.3975
ORD-2025-11127,2025-01-17,South,Office Supplies,Storage,1,75.94,14.86,Consumer,35.1032,-84.0832
ORD-2023-10120,2025-01-18,North,Furniture,Tables,6,1874.1,591.51,Consumer,42.8357,-86.4772
ORD-2025-10224,2025-01-19,Central,Technology,Accessories,4,701.16,73.99,Home Office,31.9609,-97.6609
ORD-2025-10674,2025-01-19,South,Technology,Printers,2,2799.44,325.87,Consumer,34.0819,-84.6549
ORD-2023-11038,2025-01-20,North,Technology,Laptops,3,1113.9,171.14,Consumer,42.8977,-86.4297
ORD-2024-10445,2025-01-20,East,Office Supplies,Art,2,204.52,62.44,Consumer,40.2731,-74.7954
ORD-2024-10163,2025-01-21,Central,Office Supplies,Fasteners,6,654.6,111.87,Home Office,33.6183,-97.4726
ORD-2023-10519,2025-01-21,South,Office Supplies,Labels,5,348.25,96.52,Corporate,34.7168,-84.6168
ORD-2023-11164,2025-01-22,South,Technology,Smartphones,9,2683.17,860.27,Corporate,34.2516,-85.6014
ORD-2024-10469,2025-01-23,East,Technology,Smartphones,8,3436.32,768.34,Consumer,41.0844,-74.1507
ORD-2024-10382,2025-01-23,North,Furniture,Chairs,3,1516.47,185.23,Home Office,42.1379,-88.6258
ORD-2024-10826,2025-01-24,West,Furniture,Bookcases,4,1835.24,487.01,Corporate,38.4855,-121.331
ORD-2023-11035,2025-01-27,South,Technology,Laptops,6,6215.46,2132.88,Corporate,32.8992,-85.6009
ORD-2023-11119,2025-01-28,North,Technology,Accessories,8,1120.0,288.64,Consumer,40.449,-87.2039
ORD-2025-10935,2025-01-28,West,Office Supplies,Labels,4,493.76,167.83,Consumer,38.0962,-122.2793
ORD-2025-10602,2025-01-28,West,Furniture,Bookcases,1,673.96,135.39,Consumer,36.9707,-122.7467
ORD-2023-10711,2025-01-28,Central,Furniture,Tables,5,1518.9,507.13,Corporate,33.0601,-96.8067
ORD-2025-10272,2025-01-28,West,Office Supplies,Art,6,177.72,22.02,Consumer,39.2383,-123.5101
ORD-2025-10398,2025-01-30,South,Furniture,Chairs,3,1580.16,550.27,Consumer,34.3344,-84.675
ORD-2023-10618,2025-01-30,West,Technology,Printers,8,11370.16,3912.73,Consumer,37.5595,-121.7666
ORD-2023-10939,2025-01-30,West,Office Supplies,Binders,9,637.74,201.43,Home Office,38.3522,-120.9456
ORD-2023-10360,2025-01-31,North,Technology,Accessories,8,8583.68,1963.88,Home Office,40.7633,-88.8175
ORD-2024-10883,2025-02-01,North,Office Supplies,Paper,9,306.81,85.53,Consumer,42.5511,-87.3946
ORD-2023-10579,2025-02-01,North,Technology,Laptops,2,551.62,160.73,Corporate,41.2006,-88.8915
ORD-2023-10069,2025-02-02,South,Technology,Laptops,7,4470.41,934.31,Consumer,32.506,-83.2054
ORD-2024-10589,2025-02-02,North,Technology,Laptops,7,10138.31,3339.42,Corporate,40.9537,-88.1597
ORD-2023-10492,2025-02-02,North,Office Supplies,Binders,2,210.62,56.57,Corporate,41.0581,-88.0648
ORD-2024-10169,2025-02-02,South,Furniture,Furnishings,1,677.32,152.81,Consumer,32.4573,-84.3308
ORD-2024-10157,2025-02-05,Central,Furniture,Chairs,7,1332.38,318.29,Consumer,31.4795,-95.8959
ORD-2023-10582,2025-02-05,East,Furniture,Chairs,9,1015.56,264.82,Consumer,39.9139,-73.886
ORD-2023-10105,2025-02-05,North,Furniture,Furnishings,5,2809.95,446.52,Consumer,43.0183,-87.1772
ORD-2025-10362,2025-02-07,West,Office Supplies,Labels,8,987.92,102.17,Corporate,37.8738,-122.9464
ORD-2024-10916,2025-02-07,West,Office Supplies,Labels,1,128.31,26.12,Consumer,37.2739,-121.9109
ORD-2023-10009,2025-02-08,Central,Office Supplies,Fasteners,5,404.45,63.37,Consumer,34.2591,-96.3115
ORD-2023-10573,2025-02-09,North,Technology,Laptops,1,482.96,96.55,Corporate,42.0515,-86.9378
ORD-2025-10551,2025-02-09,South,Office Supplies,Fasteners,6,362.4,38.8,Consumer,33.6446,-85.7076
ORD-2023-11158,2025-02-10,East,Technology,Printers,8,6711.52,1539.67,Consumer,40.8997,-72.6331
ORD-2025-10308,2025-02-12,North,Furniture,Chairs,7,3834.67,496.82,Home Office,40.904,-87.0598
ORD-2025-10956,2025-02-13,South,Technology,Monitors,2,2014.68,210.71,Home Office,32.8518,-84.2805
ORD-2024-10046,2025-02-14,West,Furniture,Bookcases,8,1165.44,235.74,Consumer,36.5649,-122.5683
ORD-2023-10387,2025-02-14,East,Furniture,Chairs,3,313.5,46.95,Home Office,41.4813,-74.4633
ORD-2024-10040,2025-02-15,North,Technology,Smartphones,1,1265.66,381.02,Consumer,42.3728,-86.7435
ORD-2023-10759,2025-02-15,South,Furniture,Bookcases,9,2335.59,437.26,Consumer,35.0305,-85.1841
ORD-2024-11075,2025-02-16,West,Technology,Laptops,4,2923.96,843.28,Consumer,37.4728,-123.4622
ORD-2024-10928,2025-02-16,South,Office Supplies,Storage,9,288.72,88.87,Corporate,35.2265,-83.107
ORD-2024-10856,2025-02-17,North,Technology,Printers,7,9899.47,2982.45,Consumer,41.998,-86.6037
ORD-2023-10090,2025-02-18,Central,Technology,Monitors,2,778.42,138.81,Corporate,32.8396,-96.4262
ORD-2023-11179,2025-02-19,North,Furniture,Chairs,6,2837.4,650.08,Corporate,40.6455,-86.864
ORD-2024-10499,2025-02-22,East,Technology,Printers,1,453.97,53.03,Corporate,39.5959,-73.0278
ORD-2023-10609,2025-02-23,North,Technology,Smartphones,5,7258.65,1410.63,Home Office,42.7242,-87.0036
ORD-2025-10758,2025-02-23,West,Office Supplies,Binders,3,366.33,107.29,Home Office,36.3834,-123.01
ORD-2025-10269,2025-02-23,South,Technology,Monitors,4,3293.12,563.62,Consumer,33.0383,-84.8076
ORD-2024-10337,2025-02-28,North,Furniture,Bookcases,8,5759.84,1199.26,Corporate,40.641,-86.3189
ORD-2025-10326,2025-03-01,West,Office Supplies,Binders,4,472.44,102.95,Corporate,37.9363,-123.0028
ORD-2024-10067,2025-03-02,North,Office Supplies,Art,3,126.24,22.96,Consumer,41.569,-87.7882
ORD-2023-10366,2025-03-02,West,Technology,Accessories,5,2070.7,468.24,Corporate,38.0767,-122.3724
ORD-2025-10827,2025-03-04,Central,Technology,Smartphones,8,4599.44,1032.8,Consumer,34.0349,-96.8061
ORD-2023-10642,2025-03-04,West,Technology,Monitors,4,3601.4,658.75,Consumer,39.2514,-121.3651
ORD-2023-11023,2025-03-04,West,Furniture,Tables,1,794.45,210.34,Consumer,36.9004,-121.1276
ORD-2023-10108,2025-03-05,East,Technology,Printers,1,936.98,112.9,Consumer,39.5619,-73.0537
ORD-2023-10453,2025-03-05,South,Furniture,Tables,9,6122.34,639.02,Consumer,33.3909,-83.2541
ORD-2024-10541,2025-03-05,West,Office Supplies,Binders,1,87.05,28.66,Corporate,38.8791,-121.5016
ORD-2023-10129,2025-03-06,North,Office Supplies,Paper,5,322.75,98.25,Home Office,42.7482,-88.2158
ORD-2025-10605,2025-03-07,East,Furniture,Tables,5,2229.1,533.56,Consumer,39.4556,-74.2971
ORD-2024-10529,2025-03-08,East,Office Supplies,Labels,3,385.44,121.78,Consumer,39.7334,-73.4211
ORD-2023-10231,2025-03-08,West,Technology,Monitors,5,3255.45,710.86,Consumer,37.3132,-120.9926
ORD-2025-10593,2025-03-08,North,Technology,Monitors,5,2149.8,598.54,Corporate,42.301,-86.6624
ORD-2025-10770,2025-03-08,North,Office Supplies,Storage,7,760.27,194.52,Corporate,40.7757,-86.5438
ORD-2023-10927,2025-03-10,North,Office Supplies,Labels,1,124.02,19.73,Home Office,43.1464,-87.6686
ORD-2023-10783,2025-03-10,North,Technology,Monitors,8,3831.68,738.07,Consumer,42.1969,-86.8354
ORD-2023-10213,2025-03-11,West,Furniture,Tables,3,2367.99,705.24,Consumer,36.7994,-122.4117
ORD-2024-10331,2025-03-12,South,Technology,Printers,5,1176.85,329.65,Consumer,33.445,-85.4489
ORD-2025-10359,2025-03-12,East,Office Supplies,Fasteners,8,108.48,18.22,Consumer,40.3154,-75.3015
ORD-2023-10654,2025-03-14,East,Furniture,Chairs,8,1861.2,619.62,Home Office,39.2902,-75.1005
ORD-2024-10994,2025-03-15,Central,Technology,Monitors,6,6963.42,2106.03,Consumer,34.166,-96.6484
ORD-2023-10096,2025-03-15,West,Office Supplies,Labels,3,357.78,116.57,Consumer,39.1724,-122.6219
ORD-2025-11100,2025-03-15,South,Technology,Laptops,1,1402.63,433.74,Home Office,33.1844,-84.3696
ORD-2025-10971,2025-03-15,East,Office Supplies,Art,1,15.22,2.58,Consumer,40.5313,-75.189
ORD-2023-10591,2025-03-16,East,Office Supplies,Labels,8,875.2,109.66,Home Office,41.1353,-74.8579
ORD-2025-10011,2025-03-16,East,Furniture,Tables,3,565.02,85.08,Consumer,41.0716,-73.5554
ORD-2024-10676,2025-03-16,West,Technology,Laptops,8,3663.44,700.24,Home Office,36.731,-123.7354
ORD-2024-10814,2025-03-16,West,Office Supplies,Paper,6,373.26,111.3,Consumer,38.6172,-122.54
ORD-2024-11153,2025-03-17,East,Office Supplies,Labels,4,83.88,23.51,Consumer,39.3873,-72.5214
ORD-2023-11029,2025-03-17,West,Furniture,Chairs,3,506.67,112.41,Consumer,36.4482,-121.8343
ORD-2024-10685,2025-03-22,West,Technology,Accessories,6,7176.54,1511.84,Corporate,39.2259,-123.2019
ORD-2025-10944,2025-03-24,West,Technology,Printers,1,289.69,61.38,Consumer,36.7016,-123.5552
ORD-2025-10857,2025-03-24,North,Office Supplies,Art,1,84.83,26.0,Corporate,41.2879,-88.8267
ORD-2025-11121,2025-03-24,North,Furniture,Furnishings,8,5393.44,909.87,Consumer,42.4546,-88.9429
ORD-2025-10815,2025-03-25,North,Furniture,Tables,1,534.77,170.23,Consumer,41.9064,-86.1397
ORD-2023-10963,2025-03-25,South,Furniture,Bookcases,6,1477.5,172.49,Consumer,34.6909,-84.0423
ORD-2025-10488,2025-03-25,North,Technology,Monitors,4,4222.96,1086.08,Consumer,41.2969,-87.2581
ORD-2023-10834,2025-03-25,North,Office Supplies,Fasteners,1,129.38,28.27,Consumer,41.9592,-87.8515
ORD-2023-10237,2025-03-26,South,Technology,Printers,5,6355.7,1754.71,Consumer,32.6411,-83.2282
ORD-2023-10195,2025-03-26,North,Technology,Laptops,5,3207.65,385.38,Consumer,41.7275,-88.5459
ORD-2025-10215,2025-03-26,East,Technology,Printers,8,10264.48,2040.2,Consumer,40.3161,-74.2636
ORD-2025-10059,2025-03-26,North,Technology,Monitors,6,1366.98,245.61,Consumer,42.8607,-86.929
ORD-2024-11147,2025-03-27,North,Office Supplies,Paper,7,600.39,194.22,Corporate,42.686,-89.0967
ORD-2025-11061,2025-03-27,South,Furniture,Chairs,1,567.96,138.07,Home Office,33.4975,-84.444
ORD-2024-11021,2025-03-29,South,Furniture,Furnishings,7,506.1,59.69,Corporate,32.3066,-85.1086
ORD-2024-11012,2025-03-31,South,Technology,Accessories,5,829.45,221.58,Corporate,34.5299,-85.4767
ORD-2024-10793,2025-03-31,East,Technology,Laptops,6,8156.64,2410.15,Consumer,40.8187,-74.8604
ORD-2023-10210,2025-04-01,West,Technology,Printers,2,2768.22,659.91,Home Office,36.3113,-123.1958
ORD-2024-10952,2025-04-02,South,Furniture,Furnishings,7,3621.66,429.55,Consumer,35.1766,-83.4834
ORD-2024-10547,2025-04-02,East,Technology,Monitors,7,2164.47,719.65,Corporate,42.0915,-74.0424
ORD-2025-10710,2025-04-02,South,Technology,Printers,8,6441.68,1981.14,Home Office,32.5782,-84.2441
ORD-2025-10314,2025-04-02,South,Furniture,Furnishings,8,2264.32,517.67,Consumer,33.6121,-83.3549
ORD-2023-10528,2025-04-03,West,Furniture,Bookcases,8,5691.84,1933.92,Consumer,36.5691,-122.4547
ORD-2023-10480,2025-04-03,North,Office Supplies,Labels,4,282.68,95.1,Consumer,40.8282,-88.1558
ORD-2023-11161,2025-04-04,North,Furniture,Tables,4,2044.72,451.08,Corporate,42.5902,-87.7017
ORD-2025-10860,2025-04-04,Central,Technology,Laptops,7,3765.86,468.89,Consumer,32.4044,-97.1136
ORD-2024-10394,2025-04-05,East,Furniture,Chairs,8,4699.6,891.35,Consumer,40.5911,-73.151
ORD-2023-10540,2025-04-06,North,Office Supplies,Storage,7,549.99,115.7,Consumer,43.0544,-86.2638
ORD-2024-11087,2025-04-06,North,Office Supplies,Paper,9,805.23,221.2,Home Office,42.7388,-88.1836
ORD-2024-10277,2025-04-07,North,Technology,Smartphones,2,244.88,83.48,Consumer,42.4425,-87.817
ORD-2024-10844,2025-04-07,South,Office Supplies,Labels,8,41.68,8.85,Home Office,33.013,-83.3654
ORD-2025-10473,2025-04-08,North,Office Supplies,Paper,9,502.74,154.93,Corporate,40.4934,-86.4245
ORD-2023-10924,2025-04-10,West,Office Supplies,Art,4,485.28,90.84,Consumer,37.6593,-122.0078
ORD-2025-10650,2025-04-10,South,Furniture,Tables,7,2463.23,812.89,Corporate,34.2271,-83.2026
ORD-2024-10322,2025-04-10,Central,Furniture,Furnishings,7,1181.88,136.57,Consumer,33.1867,-96.4552
ORD-2023-10030,2025-04-11,North,Technology,Laptops,8,4332.08,858.99,Corporate,40.5781,-87.5746
ORD-2023-10933,2025-04-12,Central,Office Supplies,Storage,7,56.35,6.15,Corporate,31.7272,-96.0847
ORD-2023-10288,2025-04-13,West,Furniture,Bookcases,7,5348.49,991.97,Consumer,37.8116,-121.8787
ORD-2023-10153,2025-04-15,North,Furniture,Tables,5,2255.0,709.63,Home Office,40.5031,-88.8754
ORD-2023-10735,2025-04-15,North,Furniture,Tables,6,1509.9,158.93,Consumer,42.5271,-88.9135
ORD-2023-10996,2025-04-17,North,Office Supplies,Binders,3,217.5,36.16,Consumer,40.5919,-89.0935
ORD-2024-10298,2025-04-17,South,Technology,Printers,6,3206.58,640.62,Consumer,35.1185,-83.6755
ORD-2025-10635,2025-04-17,Central,Technology,Monitors,3,3095.73,691.49,Consumer,32.3365,-97.4074
ORD-2023-10033,2025-04-20,South,Technology,Smartphones,2,1129.56,333.68,Home Office,33.2981,-83.564
ORD-2023-10708,2025-04-22,South,Office Supplies,Labels,1,83.53,21.5,Corporate,34.2331,-85.3324
ORD-2023-10822,2025-04-23,North,Office Supplies,Art,3,171.12,43.21,Consumer,40.9004,-88.8346
ORD-2023-10747,2025-04-24,East,Technology,Smartphones,2,2310.56,590.35,Corporate,41.1937,-73.2129
ORD-2024-10730,2025-04-26,South,Furniture,Bookcases,8,5106.4,1139.87,Corporate,33.0441,-85.8252
ORD-2024-10619,2025-04-27,East,Office Supplies,Storage,9,464.58,50.48,Home Office,39.4593,-72.6024
ORD-2025-10896,2025-04-28,North,Technology,Laptops,8,8005.76,1325.97,Corporate,41.2644,-86.8221
ORD-2024-10385,2025-04-28,South,Furniture,Tables,6,4097.16,881.23,Consumer,34.123,-84.7422
ORD-2024-11174,2025-04-29,East,Office Supplies,Labels,8,167.2,40.42,Corporate,39.8299,-75.1418
ORD-2025-10773,2025-04-30,West,Office Supplies,Art,1,77.9,10.6,Consumer,38.1199,-121.5955
ORD-2024-10427,2025-04-30,South,Furniture,Bookcases,3,1132.71,244.67,Home Office,34.1807,-84.2971
ORD-2023-10372,2025-05-01,North,Technology,Monitors,9,3974.31,1357.96,Consumer,40.504,-86.2243
ORD-2025-10584,2025-05-02,South,Furniture,Tables,9,5874.93,1788.65,Consumer,34.6451,-85.0095
ORD-2024-10538,2025-05-02,West,Furniture,Tables,1,455.93,51.62,Consumer,39.2148,-122.1138
ORD-2025-10290,2025-05-03,East,Office Supplies,Storage,9,56.43,11.03,Corporate,40.9601,-73.2618
ORD-2024-10976,2025-05-03,East,Technology,Printers,3,3056.04,665.96,Corporate,41.6481,-73.5366
ORD-2024-10265,2025-05-03,South,Office Supplies,Art,4,280.48,68.55,Corporate,32.6333,-84.8732
ORD-2024-10148,2025-05-04,West,Office Supplies,Fasteners,2,261.16,26.76,Corporate,39.0592,-123.2456
ORD-2024-10019,2025-05-06,North,Technology,Printers,1,1003.8,111.82,Corporate,41.4946,-87.8336
ORD-2023-10594,2025-05-08,North,Office Supplies,Binders,8,970.64,190.51,Corporate,41.6963,-87.291
ORD-2023-10000,2025-05-10,Central,Furniture,Furnishings,2,674.82,103.98,Corporate,34.1059,-97.5749
ORD-2025-10338,2025-05-10,West,Furniture,Furnishings,1,790.02,128.55,Corporate,36.6394,-123.327
ORD-2025-10173,2025-05-13,West,Furniture,Furnishings,3,1727.1,256.59,Consumer,38.9357,-121.982
ORD-2025-10113,2025-05-13,Central,Technology,Printers,5,4952.35,992.69,Consumer,32.1344,-95.8492
ORD-2023-10813,2025-05-14,North,Technology,Smartphones,5,5797.5,1060.94,Corporate,42.9622,-86.5903
ORD-2024-11057,2025-05-15,Central,Technology,Laptops,2,1111.18,137.44,Consumer,34.0335,-97.5403
ORD-2023-10411,2025-05-16,North,Technology,Laptops,9,7880.13,1374.99,Consumer,42.6432,-87.7482
ORD-2024-10313,2025-05-16,Central,Office Supplies,Paper,1,105.3,27.94,Home Office,33.8027,-96.1115
ORD-2024-10511,2025-05-18,Central,Furniture,Tables,9,866.88,245.84,Consumer,33.606,-96.3285
ORD-2025-10107,2025-05-20,North,Technology,Accessories,6,7811.46,1038.31,Consumer,40.9104,-87.4947
ORD-2025-10830,2025-05-21,Central,Furniture,Tables,7,2810.15,696.43,Home Office,34.2307,-95.4848
ORD-2024-10007,2025-05-21,West,Furniture,Chairs,7,2861.25,301.16,Consumer,36.4044,-123.425
ORD-2024-10178,2025-05-21,East,Technology,Laptops,7,3257.03,1115.22,Consumer,39.608,-73.3281
ORD-2024-10412,2025-05-22,West,Technology,Laptops,6,6544.02,828.17,Corporate,38.7283,-123.2789
ORD-2023-10768,2025-05-22,West,Office Supplies,Binders,8,418.32,64.89,Consumer,37.7925,-121.3973
ORD-2023-10882,2025-05-25,North,Office Supplies,Art,8,1094.48,371.51,Consumer,42.5765,-87.5031
ORD-2023-10462,2025-05-25,West,Technology,Accessories,9,2231.19,676.53,Home Office,38.0459,-122.3943
ORD-2024-10703,2025-05-26,North,Technology,Monitors,1,475.55,166.36,Consumer,41.2707,-87.4347
ORD-2023-10309,2025-05-26,North,Office Supplies,Binders,8,716.64,230.1,Corporate,42.4448,-86.5098
ORD-2025-10530,2025-05-26,East,Furniture,Furnishings,5,1537.65,161.11,Corporate,41.1217,-73.2226
ORD-2024-10208,2025-05-27,Central,Office Supplies,Fasteners,9,947.34,156.73,Consumer,31.7569,-96.9123
ORD-2025-10233,2025-05-28,East,Furniture,Chairs,5,3163.0,986.5,Consumer,39.2408,-74.766
ORD-2025-10065,2025-05-28,East,Technology,Accessories,9,4882.59,1253.57,Corporate,41.3922,-72.5306
ORD-2025-10725,2025-05-30,East,Technology,Accessories,7,4581.36,686.24,Consumer,39.5103,-74.3015
ORD-2024-10187,2025-05-30,East,Furniture,Tables,7,4680.27,1273.98,Home Office,41.613,-74.8939
ORD-2025-10563,2025-05-30,North,Technology,Laptops,3,3030.48,865.22,Consumer,42.0434,-86.9306
ORD-2024-10523,2025-06-01,West,Technology,Smartphones,9,11182.32,2326.11,Consumer,38.1229,-123.3553
ORD-2025-11085,2025-06-01,North,Technology,Smartphones,7,8863.47,2433.41,Home Office,41.4443,-86.7784
ORD-2024-10670,2025-06-01,Central,Office Supplies,Fasteners,1,133.01,29.03,Corporate,32.9394,-98.2813
ORD-2024-10160,2025-06-02,West,Office Supplies,Binders,3,158.61,20.1,Corporate,38.5579,-123.8135
ORD-2025-10311,2025-06-02,South,Furniture,Tables,7,2551.5,702.36,Home Office,34.4862,-85.2806
ORD-2024-11159,2025-06-03,East,Furniture,Chairs,1,773.52,91.58,Consumer,42.087,-74.4022
ORD-2023-10429,2025-06-03,West,Technology,Laptops,1,1497.48,177.81,Consumer,37.2557,-123.4727
ORD-2024-10490,2025-06-04,East,Technology,Monitors,1,1347.36,326.57,Corporate,40.1296,-72.876
ORD-2023-10849,2025-06-06,West,Furniture,Furnishings,4,896.88,287.29,Consumer,39.2639,-122.8145
ORD-2025-10434,2025-06-09,North,Office Supplies,Labels,9,1026.09,253.54,Home Office,41.7239,-86.9636
ORD-2024-10112,2025-06-10,South,Office Supplies,Paper,7,205.8,63.61,Consumer,34.9076,-84.1089
ORD-2024-11180,2025-06-11,East,Office Supplies,Art,3,304.38,36.43,Consumer,40.3874,-74.2681
ORD-2023-11113,2025-06-12,North,Office Supplies,Paper,9,262.71,29.34,Home Office,42.465,-89.1201
ORD-2023-10474,2025-06-13,East,Office Supplies,Storage,3,411.57,136.64,Corporate,41.0716,-74.4395
ORD-2024-10370,2025-06-14,North,Technology,Accessories,2,1241.72,152.87,Corporate,42.7607,-88.8508
ORD-2024-10334,2025-06-15,West,Office Supplies,Fasteners,9,291.42,59.33,Consumer,38.0395,-122.4765
ORD-2023-10189,2025-06-15,South,Office Supplies,Paper,3,118.32,20.7,Corporate,34.176,-85.6934
ORD-2023-10042,2025-06-16,North,Office Supplies,Art,3,214.95,57.81,Corporate,42.1181,-87.4453
ORD-2024-10754,2025-06-16,Central,Office Supplies,Paper,4,277.36,89.54,Home Office,32.9587,-96.4865
ORD-2024-10712,2025-06-17,West,Technology,Smartphones,9,1396.62,398.49,Corporate,38.3043,-121.5044
ORD-2023-10606,2025-06-18,North,Technology,Smartphones,8,11431.92,2015.16,Home Office,41.1876,-86.6547
ORD-2025-10623,2025-06-18,South,Technology,Accessories,3,1910.22,590.81,Home Office,33.7438,-85.6568
ORD-2023-10621,2025-06-18,North,Technology,Laptops,3,4454.34,740.59,Corporate,40.5538,-88.1271
ORD-2025-10749,2025-06-20,South,Furniture,Furnishings,3,1567.2,297.69,Consumer,34.6037,-83.765
ORD-2025-10278,2025-06-21,Central,Office Supplies,Storage,5,462.35,55.45,Consumer,33.6425,-96.7452
ORD-2024-10973,2025-06-23,Central,Office Supplies,Labels,8,818.72,115.07,Consumer,32.5973,-97.8546
ORD-2023-11014,2025-06-24,West,Technology,Accessories,1,1266.49,420.92,Consumer,37.2595,-122.6173
ORD-2025-10521,2025-06-27,North,Office Supplies,Fasteners,5,387.5,51.13,Home Office,40.6439,-88.468
ORD-2025-10950,2025-06-28,South,Technology,Laptops,8,6372.72,883.96,Consumer,34.0437,-83.681
ORD-2024-10760,2025-06-29,West,Office Supplies,Binders,5,62.95,18.62,Consumer,39.2699,-121.1201
ORD-2025-10350,2025-06-30,East,Office Supplies,Paper,1,136.89,13.9,Consumer,41.1405,-74.2423
ORD-2023-10450,2025-07-01,South,Technology,Monitors,2,1158.7,274.17,Corporate,34.1575,-83.531
ORD-2025-11196,2025-07-02,West,Technology,Smartphones,2,1970.92,339.14,Corporate,36.6299,-122.6897
ORD-2023-10207,2025-07-02,North,Office Supplies,Binders,5,657.65,80.09,Corporate,42.8975,-87.9783
ORD-2025-10959,2025-07-03,North,Office Supplies,Fasteners,1,23.43,4.43,Consumer,42.0937,-87.3665
ORD-2025-10767,2025-07-06,West,Technology,Accessories,5,4382.35,1426.05,Corporate,36.8283,-122.8327
ORD-2024-10673,2025-07-07,South,Technology,Monitors,8,10874.56,3645.37,Consumer,33.2525,-85.8094
ORD-2024-10583,2025-07-07,South,Office Supplies,Paper,5,449.05,74.79,Consumer,32.3216,-83.3929
ORD-2024-10718,2025-07-08,Central,Furniture,Tables,8,2882.0,828.69,Home Office,32.0959,-96.7428
ORD-2025-10401,2025-07-08,East,Furniture,Bookcases,3,1986.21,687.18,Consumer,40.109,-72.684
ORD-2024-10274,2025-07-09,Central,Office Supplies,Labels,9,759.24,107.17,Consumer,32.0546,-97.008
ORD-2025-11109,2025-07-09,West,Furniture,Bookcases,1,680.33,187.31,Consumer,38.8931,-121.3936
ORD-2024-11186,2025-07-09,West,Furniture,Furnishings,1,473.77,126.7,Consumer,36.8332,-121.5115
ORD-2025-11133,2025-07-09,East,Furniture,Furnishings,3,547.53,134.18,Consumer,40.5874,-74.0571
ORD-2024-11015,2025-07-10,Central,Furniture,Furnishings,1,87.88,9.75,Corporate,31.6771,-98.0552
ORD-2024-10802,2025-07-11,North,Technology,Accessories,9,8956.08,1652.39,Consumer,42.5619,-87.6404
ORD-2024-10520,2025-07-13,South,Technology,Printers,8,2748.4,523.03,Home Office,33.5596,-83.6995
ORD-2024-10925,2025-07-13,South,Furniture,Furnishings,3,337.59,112.12,Consumer,34.5455,-85.4113
ORD-2024-11132,2025-07-14,West,Furniture,Furnishings,9,5410.26,952.98,Corporate,38.1056,-123.5133
ORD-2023-10258,2025-07-16,South,Furniture,Bookcases,7,2888.34,598.72,Consumer,34.5031,-83.9171
ORD-2023-10516,2025-07-17,North,Office Supplies,Art,3,372.06,63.39,Corporate,43.2479,-88.9229
