Order ID,Order Date,Region,Category,Sub-Category,Quantity,Sales,Profit,Customer Segment
ORD-2025-10107,2025-05-20,North,Technology,Accessories,6,7811.46,1038.31,Consumer
ORD-2025-10830,2025-05-21,Central,Furniture,Tables,7,2810.15,696.43,Home Office
ORD-2024-10007,2025-05-21,West,Furniture,Chairs,7,2861.25,301.16,Consumer
ORD-2024-10178,2025-05-21,East,Technology,Laptops,7,3257.03,1115.22,Consumer
ORD-2024-10412,2025-05-22,West,Technology,Laptops,6,6544.02,828.17,Corporate
ORD-2023-10768,2025-05-22,West,Office Supplies,Binders,8,418.32,64.89,Consumer
ORD-2023-10882,2025-05-25,North,Office Supplies,Art,8,1094.48,371.51,Consumer
ORD-2023-10462,2025-05-25,West,Technology,Accessories,9,2231.19,676.53,Home Office
ORD-2024-10703,2025-05-26,North,Technology,Monitors,1,475.55,166.36,Consumer
ORD-2023-10309,2025-05-26,North,Office Supplies,Binders,8,716.64,230.1,Corporate
ORD-2025-10530,2025-05-26,East,Furniture,Furnishings,5,1537.65,161.11,Corporate
ORD-2024-10208,2025-05-27,Central,Office Supplies,Fasteners,9,947.34,156.73,Consumer
ORD-2025-10233,2025-05-28,East,Furniture,Chairs,5,3163.0,986.5,Consumer
ORD-2025-10065,2025-05-28,East,Technology,Accessories,9,4882.59,1253.57,Corporate
ORD-2025-10725,2025-05-30,East,Technology,Accessories,7,4581.36,686.24,Consumer
ORD-2024-10187,2025-05-30,East,Furniture,Tables,7,4680.27,1273.98,Home Office
ORD-2025-10563,2025-05-30,North,Technology,Laptops,3,3030.48,865.22,Consumer
ORD-2024-10523,2025-06-01,West,Technology,Smartphones,9,11182.32,2326.11,Consumer
ORD-2025-11085,2025-06-01,North,Technology,Smartphones,7,8863.47,2433.41,Home Office
ORD-2024-10670,2025-06-01,Central,Office Supplies,Fasteners,1,133.01,29.03,Corporate
ORD-2024-10160,2025-06-02,West,Office Supplies,Binders,3,158.61,20.1,Corporate
ORD-2025-10311,2025-06-02,South,Furniture,Tables,7,2551.5,702.36,Home Office
ORD-2024-11159,2025-06-03,East,Furniture,Chairs,1,773.52,91.58,Consumer
ORD-2023-10429,2025-06-03,West,Technology,Laptops,1,1497.48,177.81,Consumer
ORD-2024-10490,2025-06-04,East,Technology,Monitors,1,1347.36,326.57,Corporate
ORD-2023-10849,2025-06-06,West,Furniture,Furnishings,4,896.88,287.29,Consumer
ORD-2025-10434,2025-06-09,North,Office Supplies,Labels,9,1026.09,253.54,Home Office
ORD-2024-10112,2025-06-10,South,Office Supplies,Paper,7,205.8,63.61,Consumer
ORD-2024-11180,2025-06-11,East,Office Supplies,Art,3,304.38,36.43,Consumer
ORD-2023-11113,2025-06-12,North,Office Supplies,Paper,9,262.71,29.34,Home Office
ORD-2023-10474,2025-06-13,East,Office Supplies,Storage,3,411.57,136.64,Corporate
ORD-2024-10370,2025-06-14,North,Technology,Accessories,2,1241.72,152.87,Corporate
ORD-2024-10334,2025-06-15,West,Office Supplies,Fasteners,9,291.42,59.33,Consumer
ORD-2023-10189,2025-06-15,South,Office Supplies,Paper,3,118.32,20.7,Corporate
ORD-2023-10042,2025-06-16,North,Office Supplies,Art,3,214.95,57.81,Corporate
ORD-2024-10754,2025-06-16,Central,Office Supplies,Paper,4,277.36,89.54,Home Office
ORD-2024-10712,2025-06-17,West,Technology,Smartphones,9,1396.62,398.49,Corporate
ORD-2023-10606,2025-06-18,North,Technology,Smartphones,8,11431.92,2015.16,Home Office
ORD-2025-10623,2025-06-18,South,Technology,Accessories,3,1910.22,590.81,Home Office
ORD-2023-10621,2025-06-18,North,Technology,Laptops,3,4454.34,740.59,Corporate
ORD-2025-10749,2025-06-20,South,Furniture,Furnishings,3,1567.2,297.69,Consumer
ORD-2025-10278,2025-06-21,Central,Office Supplies,Storage,5,462.35,55.45,Consumer
ORD-2024-10973,2025-06-23,Central,Office Supplies,Labels,8,818.72,115.07,Consumer
ORD-2023-11014,2025-06-24,West,Technology,Accessories,1,1266.49,420.92,Consumer
ORD-2025-10521,2025-06-27,North,Office Supplies,Fasteners,5,387.5,51.13,Home Office
ORD-2025-10950,2025-06-28,South,Technology,Laptops,8,6372.72,883.96,Consumer
ORD-2024-10760,2025-06-29,West,Office Supplies,Binders,5,62.95,18.62,Consumer
ORD-2025-10350,2025-06-30,East,Office Supplies,Paper,1,136.89,13.9,Consumer
ORD-2023-10450,2025-07-01,South,Technology,Monitors,2,1158.7,274.17,Corporate
ORD-2025-11196,2025-07-02,West,Technology,Smartphones,2,1970.92,339.14,Corporate
ORD-2023-10207,2025-07-02,North,Office Supplies,Binders,5,657.65,80.09,Corporate
ORD-2025-10959,2025-07-03,North,Office Supplies,Fasteners,1,23.43,4.43,Consumer
ORD-2025-10767,2025-07-06,West,Technology,Accessories,5,4382.35,1426.05,Corporate
ORD-2024-10673,2025-07-07,South,Technology,Monitors,8,10874.56,3645.37,Consumer
ORD-2024-10583,2025-07-07,South,Office Supplies,Paper,5,449.05,74.79,Consumer
ORD-2024-10718,2025-07-08,Central,Furniture,Tables,8,2882.0,828.69,Home Office
ORD-2025-10401,2025-07-08,East,Furniture,Bookcases,3,1986.21,687.18,Consumer
ORD-2024-10274,2025-07-09,Central,Office Supplies,Labels,9,759.24,107.17,Consumer
ORD-2025-11109,2025-07-09,West,Furniture,Bookcases,1,680.33,187.31,Consumer
ORD-2024-11186,2025-07-09,West,Furniture,Furnishings,1,473.77,126.7,Consumer
ORD-2025-11133,2025-07-09,East,Furniture,Furnishings,3,547.53,134.18,Consumer
ORD-2024-11015,2025-07-10,Central,Furniture,Furnishings,1,87.88,9.75,Corporate
ORD-2024-10802,2025-07-11,North,Technology,Accessories,9,8956.08,1652.39,Consumer
ORD-2024-10520,2025-07-13,South,Technology,Printers,8,2748.4,523.03,Home Office
ORD-2024-10925,2025-07-13,South,Furniture,Furnishings,3,337.59,112.12,Consumer
ORD-2024-11132,2025-07-14,West,Furniture,Furnishings,9,5410.26,952.98,Corporate
ORD-2023-10258,2025-07-16,South,Furniture,Bookcases,7,2888.34,598.72,Consumer
ORD-2023-10516,2025-07-17,North,Office Supplies,Art,3,372.06,63.39,Corporate
ORD-2024-10481,2025-07-17,North,Office Supplies,Binders,1,73.01,8.6,Home Office
ORD-2024-10175,2025-07-17,East,Technology,Monitors,9,9033.75,1255.18,Corporate
ORD-2024-10091,2025-07-18,Central,Office Supplies,Fasteners,5,193.35,38.93,Corporate
ORD-2025-10482,2025-07-22,South,Furniture,Furnishings,6,1810.56,441.13,Corporate
ORD-2024-11000,2025-07-22,West,Technology,Smartphones,4,4850.12,1038.31,Corporate
ORD-2023-10972,2025-07-22,South,Furniture,Chairs,2,1517.68,259.02,Corporate
ORD-2024-10439,2025-07-23,East,Furniture,Bookcases,6,4412.46,1523.45,Corporate
ORD-2023-11092,2025-07-23,West,Office Supplies,Binders,8,735.2,221.93,Consumer
ORD-2023-10315,2025-07-24,North,Technology,Laptops,7,9617.3,2686.26,Consumer
ORD-2023-11101,2025-07-24,South,Furniture,Chairs,5,2101.95,715.5,Consumer
ORD-2023-10864,2025-07-24,North,Office Supplies,Binders,5,434.5,62.97,Home Office
ORD-2025-11163,2025-07-25,West,Furniture,Bookcases,6,3535.44,856.92,Consumer
ORD-2023-10870,2025-07-25,South,Office Supplies,Fasteners,6,233.64,26.86,Home Office
ORD-2025-11151,2025-07-27,East,Technology,Monitors,8,1024.56,330.54,Home Office
ORD-2024-10880,2025-07-27,South,Furniture,Bookcases,6,1771.56,455.27,Corporate
ORD-2025-11049,2025-07-27,South,Technology,Laptops,1,1016.68,200.82,Corporate
ORD-2023-10975,2025-07-28,East,Technology,Monitors,9,13299.93,3778.02,Consumer
ORD-2025-10953,2025-08-01,East,Technology,Accessories,1,181.59,59.98,Corporate
ORD-2025-10452,2025-08-03,West,Technology,Laptops,6,3969.66,1337.57,Corporate
ORD-2024-10727,2025-08-04,North,Furniture,Chairs,6,4747.68,1027.02,Consumer
ORD-2025-10923,2025-08-04,East,Technology,Laptops,9,11040.93,2122.58,Consumer
ORD-2025-10818,2025-08-05,West,Office Supplies,Art,2,163.0,43.01,Consumer
ORD-2024-10433,2025-08-05,West,Technology,Monitors,3,3030.78,1047.5,Corporate
ORD-2024-11144,2025-08-06,South,Office Supplies,Labels,4,43.76,10.14,Consumer
ORD-2024-10808,2025-08-08,Central,Office Supplies,Art,2,137.02,27.7,Consumer
ORD-2024-11183,2025-08-09,South,Office Supplies,Paper,9,105.57,10.92,Corporate
ORD-2024-10907,2025-08-09,East,Office Supplies,Storage,5,302.5,87.51,Consumer
ORD-2024-10142,2025-08-09,North,Office Supplies,Fasteners,1,109.21,13.94,Consumer
ORD-2024-10448,2025-08-11,North,Office Supplies,Binders,6,118.62,38.88,Consumer
ORD-2025-10881,2025-08-12,West,Furniture,Tables,9,6589.71,1703.26,Consumer
ORD-2023-11191,2025-08-12,Central,Furniture,Chairs,7,4762.1,1247.71,Corporate
ORD-2025-10170,2025-08-12,Central,Office Supplies,Storage,1,123.85,39.89,Home Office
ORD-2025-10221,2025-08-12,East,Technology,Laptops,2,1395.9,305.39,Corporate
ORD-2025-10044,2025-08-13,North,Technology,Laptops,3,1963.2,261.6,Home Office
ORD-2024-10013,2025-08-13,North,Office Supplies,Binders,3,399.36,66.95,Home Office
ORD-2023-11062,2025-08-14,North,Technology,Monitors,6,4837.14,1191.24,Consumer
ORD-2023-10375,2025-08-14,East,Technology,Smartphones,2,1673.06,454.98,Consumer
ORD-2024-10211,2025-08-14,East,Office Supplies,Labels,1,67.47,12.01,Consumer
ORD-2025-10347,2025-08-15,South,Furniture,Furnishings,6,587.58,69.68,Home Office
ORD-2024-11039,2025-08-15,West,Office Supplies,Art,9,290.88,33.18,Corporate
ORD-2025-10026,2025-08-15,North,Furniture,Furnishings,3,895.08,260.91,Consumer
ORD-2024-11123,2025-08-15,North,Furniture,Furnishings,8,1288.64,369.3,Consumer
ORD-2024-10028,2025-08-15,North,Furniture,Tables,1,66.66,23.14,Home Office
ORD-2024-10841,2025-08-15,North,Office Supplies,Labels,5,339.55,97.42,Home Office
ORD-2025-10515,2025-08-16,North,Furniture,Bookcases,4,1448.48,205.15,Corporate
ORD-2023-10234,2025-08-17,East,Technology,Accessories,3,995.1,275.3,Consumer
ORD-2024-10100,2025-08-18,West,Technology,Laptops,9,12388.95,1540.9,Consumer
ORD-2025-10266,2025-08-19,South,Office Supplies,Binders,6,598.8,112.3,Consumer
ORD-2025-11148,2025-08-21,East,Furniture,Furnishings,9,3408.48,564.69,Home Office
ORD-2024-10895,2025-08-24,West,Technology,Accessories,9,3794.4,568.75,Consumer
ORD-2025-10500,2025-08-25,South,Office Supplies,Binders,9,399.24,40.29,Consumer
ORD-2025-10866,2025-08-26,South,Office Supplies,Fasteners,4,488.36,110.94,Home Office
ORD-2025-10389,2025-08-27,North,Technology,Printers,4,901.56,251.39,Consumer
ORD-2024-10496,2025-08-28,North,Office Supplies,Storage,4,385.76,80.06,Home Office
ORD-2024-10502,2025-08-29,Central,Furniture,Bookcases,8,5148.16,1390.72,Home Office
ORD-2024-10286,2025-08-29,North,Office Supplies,Binders,5,746.75,158.74,Home Office
ORD-2025-11199,2025-08-30,South,Technology,Accessories,3,1407.15,476.55,Corporate
ORD-2025-10134,2025-08-30,West,Office Supplies,Binders,9,612.99,202.39,Consumer
ORD-2025-11193,2025-09-01,Central,Technology,Monitors,1,517.97,171.41,Corporate
ORD-2023-10024,2025-09-02,East,Office Supplies,Storage,2,279.14,34.27,Corporate
ORD-2025-11070,2025-09-02,North,Office Supplies,Labels,1,111.46,12.68,Corporate
ORD-2025-10404,2025-09-04,West,Furniture,Tables,8,3147.76,627.03,Corporate
ORD-2025-11016,2025-09-07,East,Office Supplies,Labels,5,347.25,56.97,Consumer
ORD-2025-10257,2025-09-07,South,Technology,Monitors,5,4126.05,1046.15,Consumer
ORD-2025-11079,2025-09-07,East,Office Supplies,Storage,9,643.5,173.26,Consumer
ORD-2024-11108,2025-09-08,South,Furniture,Furnishings,3,2030.85,278.55,Consumer
ORD-2023-10162,2025-09-08,West,Office Supplies,Storage,7,201.74,59.67,Home Office
ORD-2023-11104,2025-09-09,East,Technology,Monitors,3,3328.86,880.31,Consumer
ORD-2024-10859,2025-09-09,South,Furniture,Furnishings,5,2002.7,343.25,Home Office
ORD-2024-10610,2025-09-10,North,Furniture,Tables,1,188.33,42.26,Home Office
ORD-2025-10599,2025-09-10,West,Office Supplies,Fasteners,9,516.78,98.02,Home Office
ORD-2024-11192,2025-09-10,West,Office Supplies,Binders,7,546.42,151.46,Consumer
ORD-2025-10842,2025-09-11,Central,Office Supplies,Fasteners,3,192.42,33.07,Home Office
ORD-2024-11102,2025-09-12,Central,Furniture,Furnishings,7,2913.61,537.36,Corporate
ORD-2023-11185,2025-09-14,Central,Technology,Printers,4,1117.84,230.65,Corporate
ORD-2023-10921,2025-09-14,North,Office Supplies,Storage,8,449.12,81.48,Corporate
ORD-2024-10904,2025-09-16,South,Office Supplies,Labels,9,543.78,92.69,Consumer
ORD-2025-10578,2025-09-16,North,Technology,Monitors,4,3194.24,377.09,Consumer
ORD-2024-11090,2025-09-16,East,Furniture,Chairs,1,379.6,85.06,Home Office
ORD-2024-10310,2025-09-18,Central,Technology,Accessories,7,863.24,159.47,Consumer
ORD-2023-10303,2025-09-19,Central,Technology,Monitors,5,1764.6,594.53,Home Office
ORD-2025-10254,2025-09-19,North,Furniture,Furnishings,6,1813.44,598.68,Consumer
ORD-2023-10843,2025-09-19,North,Office Supplies,Binders,6,480.96,118.72,Corporate
ORD-2025-10788,2025-09-19,North,Technology,Monitors,9,6619.86,1161.23,Consumer
ORD-2024-11093,2025-09-21,North,Furniture,Chairs,8,5552.48,1517.75,Consumer
ORD-2024-11096,2025-09-21,East,Technology,Smartphones,1,397.99,106.34,Consumer
ORD-2023-10057,2025-09-22,East,Technology,Laptops,1,1071.62,156.12,Consumer
ORD-2024-10553,2025-09-23,North,Technology,Accessories,3,759.84,259.45,Consumer
ORD-2023-10807,2025-09-23,West,Technology,Smartphones,9,11723.13,1432.49,Consumer
ORD-2025-10341,2025-09-23,South,Technology,Accessories,7,1194.97,283.0,Corporate
ORD-2024-11003,2025-09-24,Central,Furniture,Furnishings,5,2930.15,979.92,Consumer
ORD-2023-10300,2025-09-29,North,Office Supplies,Binders,4,552.76,61.77,Corporate
ORD-2025-10890,2025-09-29,West,Office Supplies,Storage,6,122.46,38.02,Home Office
ORD-2023-10846,2025-09-30,East,Office Supplies,Binders,9,419.31,71.33,Home Office
ORD-2023-10306,2025-09-30,North,Technology,Laptops,2,2278.64,357.94,Consumer
ORD-2025-10791,2025-10-03,South,Furniture,Chairs,7,2271.64,685.53,Consumer
ORD-2023-10942,2025-10-03,Central,Technology,Laptops,9,2797.74,932.1,Consumer
ORD-2025-10848,2025-10-04,Central,Office Supplies,Labels,2,239.92,78.32,Consumer
ORD-2023-10345,2025-10-05,Central,Furniture,Bookcases,3,1996.32,395.4,Corporate
ORD-2025-10851,2025-10-05,North,Technology,Monitors,6,5668.62,1710.19,Corporate
ORD-2023-10405,2025-10-05,North,Office Supplies,Fasteners,6,524.4,88.45,Corporate
ORD-2023-10918,2025-10-06,North,Furniture,Chairs,8,5499.04,952.04,Corporate
ORD-2023-10348,2025-10-08,East,Technology,Smartphones,2,1049.02,358.39,Consumer
ORD-2024-10127,2025-10-09,South,Technology,Monitors,6,4581.66,975.05,Consumer
ORD-2023-10327,2025-10-09,East,Furniture,Tables,7,400.12,47.54,Corporate
ORD-2024-10853,2025-10-10,Central,Technology,Monitors,2,1846.8,248.53,Consumer
ORD-2024-10193,2025-10-11,South,Office Supplies,Labels,9,937.44,99.68,Consumer
ORD-2023-10363,2025-10-12,East,Furniture,Chairs,1,310.22,64.51,Consumer
ORD-2024-10532,2025-10-12,East,Technology,Smartphones,3,2475.66,252.19,Consumer
ORD-2023-10186,2025-10-13,West,Furniture,Bookcases,4,2106.92,398.19,Consumer
ORD-2024-10061,2025-10-13,Central,Office Supplies,Labels,3,41.49,4.47,Corporate
ORD-2024-10085,2025-10-14,Central,Furniture,Bookcases,8,5222.56,631.57,Consumer
ORD-2025-10236,2025-10-16,East,Technology,Smartphones,6,2378.64,262.54,Home Office
ORD-2023-11020,2025-10-16,West,Furniture,Chairs,5,723.05,94.59,Consumer
ORD-2023-10600,2025-10-16,West,Technology,Printers,4,3672.6,1098.9,Corporate
ORD-2024-10397,2025-10-17,West,Furniture,Bookcases,6,3392.58,604.59,Consumer
ORD-2025-10806,2025-10-17,West,Furniture,Chairs,4,2373.16,349.78,Consumer
ORD-2025-10116,2025-10-17,East,Technology,Monitors,3,3279.42,414.36,Consumer
ORD-2025-10050,2025-10-18,West,Office Supplies,Paper,9,304.47,54.42,Consumer
ORD-2023-10390,2025-10-18,East,Technology,Smartphones,4,1595.84,323.61,Consumer
ORD-2023-10966,2025-10-19,Central,Technology,Accessories,3,2013.78,297.68,Consumer
ORD-2024-10475,2025-10-21,South,Technology,Smartphones,2,2955.0,964.91,Consumer
ORD-2023-10861,2025-10-21,East,Technology,Printers,1,238.16,58.34,Consumer
ORD-2024-10049,2025-10-22,West,Technology,Laptops,2,1811.66,254.29,Corporate
ORD-2023-10672,2025-10-23,West,Furniture,Bookcases,2,176.28,55.68,Home Office
ORD-2024-10103,2025-10-25,East,Office Supplies,Storage,3,148.14,17.17,Home Office
ORD-2023-10531,2025-10-25,South,Furniture,Tables,3,169.38,17.78,Corporate
ORD-2024-10631,2025-10-25,North,Office Supplies,Storage,7,131.67,14.07,Consumer
ORD-2025-10671,2025-10-27,Central,Office Supplies,Fasteners,6,166.26,57.14,Corporate
ORD-2025-10932,2025-10-28,South,Furniture,Furnishings,9,2337.84,345.72,Home Office
ORD-2024-10505,2025-10-28,West,Furniture,Chairs,3,2104.23,301.94,Corporate
ORD-2023-10447,2025-10-29,East,Technology,Accessories,8,5796.88,1553.07,Consumer
ORD-2025-10497,2025-11-01,South,Technology,Accessories,7,1467.34,357.09,Consumer
ORD-2023-10111,2025-11-04,West,Office Supplies,Paper,1,73.94,23.09,Consumer
ORD-2025-10800,2025-11-04,East,Technology,Smartphones,2,2158.68,438.22,Corporate
ORD-2023-10678,2025-11-04,South,Technology,Smartphones,3,2437.32,281.78,Consumer
ORD-2025-10365,2025-11-05,Central,Technology,Laptops,3,1719.51,475.23,Consumer
ORD-2025-11076,2025-11-05,West,Technology,Accessories,1,575.52,159.41,Corporate
ORD-2023-11047,2025-11-06,North,Technology,Monitors,9,10481.85,3629.15,Consumer
ORD-2023-11002,2025-11-06,South,Technology,Accessories,6,1838.64,465.02,Consumer
ORD-2024-11063,2025-11-06,South,Office Supplies,Labels,4,307.52,56.33,Home Office
ORD-2024-10418,2025-11-08,East,Office Supplies,Paper,3,142.29,33.63,Home Office
ORD-2025-10914,2025-11-08,East,Furniture,Bookcases,1,448.5,89.67,Home Office
ORD-2024-11171,2025-11-09,West,Furniture,Bookcases,6,2918.4,332.22,Home Office
ORD-2025-10002,2025-11-10,North,Furniture,Tables,4,798.24,132.6,Consumer
ORD-2024-10223,2025-11-11,West,Furniture,Bookcases,2,1100.1,250.54,Consumer
ORD-2025-10785,2025-11-12,North,Technology,Laptops,2,2270.78,276.25,Corporate
ORD-2023-10552,2025-11-12,East,Furniture,Furnishings,6,1914.42,493.5,Home Office
ORD-2023-10432,2025-11-14,West,Office Supplies,Storage,2,265.0,60.57,Consumer
ORD-2023-10732,2025-11-15,West,Office Supplies,Binders,8,609.36,72.44,Consumer
ORD-2025-10653,2025-11-15,Central,Technology,Monitors,8,6360.96,832.2,Consumer
ORD-2023-10087,2025-11-17,North,Technology,Printers,2,1119.96,127.25,Consumer
ORD-2024-10130,2025-11-17,East,Furniture,Bookcases,5,3325.95,872.02,Consumer
ORD-2023-10855,2025-11-18,North,Office Supplies,Labels,4,179.16,35.83,Corporate
ORD-2025-10218,2025-11-22,North,Furniture,Tables,4,759.24,218.16,Corporate
ORD-2025-10092,2025-11-22,West,Technology,Accessories,3,2498.31,825.39,Consumer
ORD-2025-10122,2025-11-25,North,Technology,Monitors,9,2566.8,884.0,Corporate
ORD-2023-10192,2025-11-26,Central,Furniture,Chairs,2,667.34,153.04,Consumer
ORD-2024-10247,2025-11-26,South,Office Supplies,Art,9,577.26,98.08,Consumer
ORD-2024-10682,2025-11-28,West,Office Supplies,Labels,2,286.0,51.46,Corporate
ORD-2023-10795,2025-11-28,North,Office Supplies,Fasteners,5,51.35,6.44,Corporate
ORD-2024-10271,2025-11-28,West,Office Supplies,Paper,5,235.3,35.38,Home Office
ORD-2024-11120,2025-11-28,Central,Office Supplies,Fasteners,7,766.43,172.51,Home Office
ORD-2025-11052,2025-11-28,North,Office Supplies,Binders,2,160.56,28.02,Consumer
ORD-2024-10436,2025-11-28,North,Furniture,Tables,5,3468.75,748.92,Consumer
ORD-2024-10715,2025-11-29,Central,Furniture,Furnishings,3,704.97,151.5,Consumer
ORD-2024-10073,2025-11-30,North,Furniture,Chairs,4,1281.12,321.83,Consumer
ORD-2024-10778,2025-12-01,North,Technology,Smartphones,9,5982.39,1609.97,Consumer
ORD-2023-10438,2025-12-01,Central,Office Supplies,Paper,4,324.68,37.83,Consumer
ORD-2025-10377,2025-12-02,West,Technology,Accessories,7,1183.07,232.56,Corporate
ORD-2024-11060,2025-12-03,South,Furniture,Bookcases,6,3403.38,596.78,Consumer
ORD-2024-10244,2025-12-05,West,Furniture,Furnishings,4,1948.04,255.25,Consumer
ORD-2024-10640,2025-12-05,West,Technology,Printers,3,1473.24,283.37,Consumer
ORD-2024-11168,2025-12-06,South,Technology,Accessories,8,1350.64,145.55,Consumer
ORD-2025-10344,2025-12-06,South,Office Supplies,Art,3,191.16,66.85,Corporate
ORD-2023-10093,2025-12-07,South,Technology,Monitors,8,10042.4,3000.31,Corporate
ORD-2023-10894,2025-12-08,North,Furniture,Bookcases,8,421.92,75.95,Corporate
ORD-2023-10240,2025-12-08,North,Furniture,Furnishings,7,1709.26,193.5,Corporate
ORD-2023-10630,2025-12-10,Central,Technology,Smartphones,8,10610.48,3138.47,Home Office
ORD-2025-10941,2025-12-10,South,Office Supplies,Paper,4,174.28,43.17,Home Office
ORD-2023-10066,2025-12-12,South,Technology,Smartphones,7,4910.78,1411.68,Home Office
ORD-2025-10305,2025-12-12,North,Office Supplies,Art,4,303.76,40.5,Corporate
ORD-2025-10974,2025-12-12,North,Technology,Monitors,6,6803.7,2154.83,Consumer
ORD-2023-10150,2025-12-12,North,Furniture,Tables,8,2324.32,559.25,Consumer
ORD-2025-10299,2025-12-13,East,Technology,Monitors,6,2975.22,524.0,Consumer
ORD-2025-10938,2025-12-13,North,Furniture,Bookcases,9,2368.98,583.82,Consumer
ORD-2025-10575,2025-12-13,South,Furniture,Bookcases,7,1703.31,468.99,Home Office
ORD-2025-10647,2025-12-15,West,Furniture,Furnishings,8,6024.88,1644.68,Consumer
ORD-2025-10470,2025-12-17,South,Office Supplies,Art,1,7.12,2.35,Home Office
ORD-2025-10323,2025-12-17,East,Office Supplies,Labels,7,1021.44,233.05,Corporate
ORD-2024-10328,2025-12-17,South,Office Supplies,Art,2,247.96,25.24,Home Office
ORD-2023-10021,2025-12-18,North,Office Supplies,Labels,9,210.69,27.56,Consumer
ORD-2023-11155,2025-12-21,East,Technology,Smartphones,8,10228.48,1787.46,Home Office
ORD-2023-10078,2025-12-22,East,Technology,Accessories,2,2485.02,260.27,Corporate
ORD-2024-10901,2025-12-22,North,Technology,Accessories,8,8330.08,1939.24,Consumer
ORD-2023-10534,2025-12-24,East,Technology,Laptops,5,5625.55,890.27,Corporate
ORD-2024-10343,2025-12-28,Central,Office Supplies,Fasteners,2,104.06,35.18,Consumer
ORD-2024-10430,2025-12-28,Central,Furniture,Bookcases,1,677.28,232.72,Consumer
ORD-2024-10460,2025-12-29,South,Office Supplies,Storage,2,206.1,64.85,Consumer
ORD-2023-10567,2025-12-31,East,Furniture,Tables,6,2641.02,288.61,Home Office
ORD-2024-10001,2025-12-31,Central,Office Supplies,Art,1,126.13,18.82,Home Office
